text	label
“_hamad77: rip roger rodas the man who died with paul walker in the fatal car crash dontforgethim  rip	0
_hamad77  rip.	0
 though people can eat garlic, ginger, turmeric etc., to boost immune system.	0
 the mosquito element is possible. however still no evidence. they are likely to be carrier.	0
 dear mystic, if anti biotics are not effective and there is no vaccine and cure for convid19, whats the point of taking patients to hospitals of pakistan.   patients may recover at home but will definitely die in govt hospitals with some other disease or wrong injections	0
 what about gaumutra ?	0
"what? ""72 dhs employees found on terrorist watch list"" "	1
  72 huh ? all virgins too ?	1
  and ag lynch not doing anything?oh my bad, she is busy thinking of how to prosecute free speech.	1
soundsaboutright rt : what? “72 dhs employees found on terrorist watch list” 	1
  i guess they got a jihad waiver from hr	1
  all likely vetted by  himself	1
  and they want to strip 2nd amendment rights based on that list?	1
  don't you feel safer now that you know?  these are the people we are to trust on the front line...sure..	1
  funny how obama never mentioned this.  pos	1
 keep your friends close and your enemies closer. or something.	1
more evidence is emerging on the significance of t cells, this time from the karolinska institutet. i was on their review board for three years, it is world-renowned in the immunology field.i'm sure that far more people have been infected with coronavirus than estimated.	0
      phe surveillance report shows am estimate. but remember anitbodies only show half the picture.	0
 __k     the weekly _uk shows regional antibody rates of between 4% (se/sw) and 15% (london) - but doesn't give an average - page 26if we took an average of 7% x 56m that 3.9m in england with antibodies	0
 __k     _uk the  report up to 8th june estimated an average of 5.4% for england or 3m peopletab 6 in the excel workbook	0
   the law? if so, do you understand what that means? it doesn't mean that everything the government does has to make everyone feel any certain way. it means that laws must be applied equally to all people. which law is being applied unequally, as a result of the existence of these	0
   unless it's a majority, they can keep talking. put it to a referendum. if the voters of a particular area want it taken down, they can say so. otherwise, it should stay. the government should never allow the destruction, by the mob, of public or private property.	0
"   you appear to be conflating removal of statues by government action and by ""mob,"" as you put it.  this thread deals solely with the former.  equality under the law is not subject to a vote by the majority.  i suspect you agree when it comes to the governmental taking of ..."	0
   ...  private property, restriction of gun rights, and whatever constitutional right floats your boat.  using pro-slavery monuments to continue to intimidate or otherwise send a message to african americans should not be permitted merely because a majority wishes to do so.	0
   i thought this was about the mob, as that's what matt said in his tweet. anyway, it's a real stretch to say that something i'm against being left in place causes me to be unequal. do you know that the equality mentioned in our founding documents refers to equal treatment under	0
   statues?	0
pregnant ferguson woman blind after being shot in face by police bean bag  (video) 	0
 maybe she shouldn't have been there??	0
"sorry,but riots r no place 4 pregnant woman!"": shot in face by pd bean bag  (video) "	0
 if she had a mother's instinct.for her child.. and not her political ideology.. she would have never gone out there.	0
 hard 2 get shot if not on battlefield, u pay ur money &amp;  take ur chances when piss'n n2 the wind	0
" ^^^^^ look at the ""christian"" and ""pro-life"" responders"	0
 she was probably not following the law	0
 why does the media not do back story on chi-town commies organizing these protests?	0
 _hackler good solution. dont be hanging out on the streets during a riot, while pregnant.	0
 nice move lady. rioting and looting while pregnant	0
 she has those idiots that were rioting and looting to thank, if this is true...what a disgrace to the black community	0
 obamacare to the rescue !!!	0
  that’s pretty close to herd immunity, which is about 60%. ifr here is about 0.3%, which is typical, so tough mountain spirit only goes so far. what is average age?	0
austrian ski resort ischgl was one of the epicenters of sarscov2:- 1,473 tested (79% of population) in late april- 42.4% have antibodies- 6x higher than pcr tests- 85% asymptomatic- 9 hospitalizations, 2 deaths 	0
 yes, although the article notes that 42.4% is still quite some way from herd immunity. also, it hilariously mentions that the low rate of hospitalizations is due to the tough mountain spirit. 	0
  yes, ifr of 0.26%.none of the newspaper articles link to the study so i can't see for myself, but tested subjects were:- 1,259 adults- 214 children (&lt;18)- 479 householdsinterestingly, only 27% of tested children have antibodies (42.4% overall).	0
  it seems like they only communicated the study results via press conference so far: 	0
iphone 6 plus owners are complaining that their phones are actually bending:  	1
“: iphone 6 plus owners are complaining that their phones are actually bending:  	1
 doh!!!!	1
  	1
. to the indoctrinated, apple will spin it as a feature.	1
 don't sit on them...	1
rt : iphone 6 plus owners are complaining that their phones are actually bending:  	1
“: iphone 6 plus owners are complaining that their phones are actually bending:  	1
“: iphone 6 plus owners are complaining that their phones are actually bending:  	1
 have apple lost that zing? pity as all users android or ios are now losing	1
 get a good case for now until apples redesigns it or so,etching	1
“: iphone 6 plus owners are complaining that their phones are actually bending:   😂	1
 seems like a hard plastic case might do the trick...	1
 then don't bend them. simple	1
iphone 6+ seems like piece o crap it bends &amp; falling on impact the glass cracks.so much 4 thinner phones. 	1
 i personally am going to go back to the samsung, ios 8 bites the big one	1
  ...the image is very misleading.  it's clearly a photo of a man's hands bending this girly designed phone.	1
  stop sitting on em?	1
 why would you try to bend your phone?	1
 get a military issued pager then. or maybe a gunslinging side holster. it's about the size of a 45.	1
“: iphone 6 plus owners are complaining that their phones are actually bending:  	1
